67.194.245.27 - - [04/Oct/2012:00:01:39 -0400] "GET /dashboard HTTP/1.1" 302 3789 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:13.0) Gecko/20100101 Firefox/13.0"
67.194.90.38 - adonne [04/Oct/2012:14:04:46 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/edit_profile" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.81.246 - - [04/Oct/2012:14:05:07 -0400] "GET /dashboard HTTP/1.1" 302 3259 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - - [04/Oct/2012:14:05:16 -0400] "GET /cosign/valid?cosign-www.gradecraft.com=LZnkSWl+9YPXRcFMHw8CUY9fzR6qed1q+Js4txx8rfyYH9IGW4gyk6Lakx+wsvSql8CQSGxEZn19CRFwynMG23TNCSD2tW9GqTkGeVQxWjlwRtbeGEMygbCwuwZo&https://www.gradecraft.com/dashboard HTTP/1.1" 301 900 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:16 -0400] "GET /dashboard HTTP/1.1" 200 5108 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:17 -0400] "GET /assets/application-ecd494f92b13eff6c1f1042a0c2c0300.css HTTP/1.1" 304 245 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:17 -0400] "GET /assets/application-1c8a7386185fa79b964fbb3a368c2523.js HTTP/1.1" 304 390 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:17 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1205 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:17 -0400] "GET /users/predictor.json?user_id=127 HTTP/1.1" 304 885 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.81.246 - saghirs [04/Oct/2012:14:05:17 -0400] "GET /users/predictor.json?in_progress=true&user_id=127 HTTP/1.1" 304 869 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.90.38 - - [04/Oct/2012:14:05:53 -0400] "GET / HTTP/1.1" 302 3984 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - - [04/Oct/2012:14:05:53 -0400] "GET /cosign/valid?cosign-www.gradecraft.com=ieG+nWg13yWoZdM6E7s+IP+nKVXPh24XRKrP6RLEIJjIcm2R7i+-h5SY5q3edZm8xHLxao2ywAW7Kxg+cvzw44A68AC4RS+Ux9au7VwLpFadGyQBFUMU6M7eE+TF&https://gradecraft.com/ HTTP/1.1" 301 885 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:05:58 -0400] "GET / HTTP/1.1" 304 917 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:05:59 -0400] "GET / HTTP/1.1" 304 917 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:00 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:00 -0400] "GET /users/predictor.json?user_id=243 HTTP/1.1" 304 1014 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:00 -0400] "GET /users/predictor.json?in_progress=true&user_id=243 HTTP/1.1" 304 869 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:04 -0400] "GET /users/edit_profile HTTP/1.1" 304 917 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:05 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/users/edit_profile" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:17 -0400] "POST /users/243 HTTP/1.1" 302 1636 "https://www.gradecraft.com/users/edit_profile" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:17 -0400] "GET /users/243 HTTP/1.1" 302 1636 "https://www.gradecraft.com/users/edit_profile" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:17 -0400] "GET /dashboard HTTP/1.1" 200 5124 "https://www.gradecraft.com/users/edit_profile" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:18 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:18 -0400] "GET /users/predictor.json?user_id=243 HTTP/1.1" 200 4643 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:06:18 -0400] "GET /users/predictor.json?in_progress=true&user_id=243 HTTP/1.1" 200 1594 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
35.11.224.104 - - [04/Oct/2012:14:06:55 -0400] "GET /dashboard HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
67.194.90.38 - adonne [04/Oct/2012:14:13:46 -0400] "GET / HTTP/1.1" 200 8352 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:13:47 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:13:47 -0400] "GET /users/predictor.json?user_id=243 HTTP/1.1" 304 4097 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.90.38 - adonne [04/Oct/2012:14:13:47 -0400] "GET /users/predictor.json?in_progress=true&user_id=243 HTTP/1.1" 304 869 "https://www.gradecraft.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.81.246 - - [04/Oct/2012:14:14:44 -0400] "GET /dashboard HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - - [04/Oct/2012:14:15:36 -0400] "GET /dashboard HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - - [04/Oct/2012:14:15:45 -0400] "GET /cosign/valid?cosign-www.gradecraft.com=XCDA2D15AhtoF1430yHqxvzNURPZhLmUzme5GsjUCGkaVo5OW2mxUK3i4GjjaFU3nYs31xToBOp6OiYuW2JKl2DwP5kvkaaq3zTPOk2HwWpGEoepMMU95iT257NU&https://www.gradecraft.com/dashboard HTTP/1.1" 301 900 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - japete [04/Oct/2012:14:15:46 -0400] "GET /dashboard HTTP/1.1" 200 5092 "https://weblogin.umich.edu/?cosign-www.gradecraft.com&https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - japete [04/Oct/2012:14:15:46 -0400] "GET /users/predictor.json?user_id=157 HTTP/1.1" 304 1030 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - japete [04/Oct/2012:14:15:46 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1205 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.26.250 - japete [04/Oct/2012:14:15:46 -0400] "GET /users/predictor.json?in_progress=true&user_id=157 HTTP/1.1" 304 821 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.25.255 - - [04/Oct/2012:14:16:21 -0400] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.5 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.4"
67.194.220.63 - - [04/Oct/2012:14:17:49 -0400] "GET /dashboard HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1"
68.41.143.69 - - [04/Oct/2012:14:17:50 -0400] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3"
67.194.39.211 - - [04/Oct/2012:14:20:48 -0400] "GET / HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.16.127 - - [04/Oct/2012:14:24:08 -0400] "GET /dashboard HTTP/1.1" 302 3984 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - - [04/Oct/2012:14:24:08 -0400] "GET /cosign/valid?cosign-www.gradecraft.com=jWgVqVM1BvUYJ09v0tzaDPjn+YR5IHGei1Xil8rgJtUdhA1dG0rAFpAWIKEwB3cnLDdeUdUrH8sSCVO0hBOJDoDI8K7Stoz+HS8SKv4IW3PzJpQanOj-NUVEcbgq&https://www.gradecraft.com/dashboard HTTP/1.1" 301 900 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:08 -0400] "GET /dashboard HTTP/1.1" 302 1364 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:09 -0400] "GET /dashboard HTTP/1.1" 200 6052 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /assets/application-ecd494f92b13eff6c1f1042a0c2c0300.css HTTP/1.1" 304 245 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /assets/application-1c8a7386185fa79b964fbb3a368c2523.js HTTP/1.1" 304 3473 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1044 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/awesome_aggregator.png HTTP/1.1" 304 3457 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/above_and_beyond.png HTTP/1.1" 304 3457 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/great_critic.png HTTP/1.1" 304 3457 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/always_learning.png HTTP/1.1" 304 3457 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/teachers_pet.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/concentrator.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/presentation_of_self.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/courageous_failure.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/early_bird_special.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/examination_expert.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/gaining_experience.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/gamer.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/learning_from_mistakes.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/level_one.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/personal.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/participatory_democrat.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/practice_makes_perfect.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/public_speaker.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/scribe.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/times_immemorial.png HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 304 229 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /users/predictor.json?user_id=265 HTTP/1.1" 200 1626 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:12 -0400] "GET /favicon.ico HTTP/1.1" 200 4650 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.16.127 - halmaghi [04/Oct/2012:14:24:11 -0400] "GET /users/predictor.json?in_progress=true&user_id=265 HTTP/1.1" 200 1626 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
67.194.93.54 - - [04/Oct/2012:14:29:38 -0400] "GET / HTTP/1.1" 302 3259 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
67.194.30.35 - - [04/Oct/2012:14:30:42 -0400] "GET / HTTP/1.1" 302 3984 "https://sites.google.com/a/umich.edu/polsci101f2012/readings/reading-homework?pli=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - - [04/Oct/2012:14:30:42 -0400] "GET /cosign/valid?cosign-www.gradecraft.com=KXcRes-K5BINgT+lEKwVHrgFte7Tdypuykfbw+FvP6vroH412grFlKyKQ+DNikoEIs4l7n4CJ0CRvMf7P4T9H7ObXEvL1P16uwBw-CqO5cgy-UhvDcNtvG0VUywj&https://www.gradecraft.com/ HTTP/1.1" 301 868 "https://sites.google.com/a/umich.edu/polsci101f2012/readings/reading-homework?pli=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:42 -0400] "GET / HTTP/1.1" 302 1348 "https://sites.google.com/a/umich.edu/polsci101f2012/readings/reading-homework?pli=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:42 -0400] "GET /dashboard HTTP/1.1" 200 5076 "https://sites.google.com/a/umich.edu/polsci101f2012/readings/reading-homework?pli=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:43 -0400] "GET /assets/application-ecd494f92b13eff6c1f1042a0c2c0300.css HTTP/1.1" 304 245 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:43 -0400] "GET /assets/application-1c8a7386185fa79b964fbb3a368c2523.js HTTP/1.1" 304 245 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:43 -0400] "GET /assets/stylesheets/cyborg.min.css HTTP/1.1" 404 1205 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:44 -0400] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 304 374 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:44 -0400] "GET /users/predictor.json?user_id=77 HTTP/1.1" 200 1594 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
67.194.30.35 - jaterris [04/Oct/2012:14:30:44 -0400] "GET /users/predictor.json?in_progress=true&user_id=77 HTTP/1.1" 200 1610 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
35.0.87.93 - - [04/Oct/2012:14:32:37 -0400] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
