67.194.12.52 - - [11/Nov/2012:00:03:46 -0500] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/gamer.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/learning_from_mistakes.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/level_one.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/personal.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/participatory_democrat.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/practice_makes_perfect.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/public_speaker.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/scribe.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /badges/pos101/times_immemorial.png HTTP/1.1" 304 229 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /users/predictor.json?in_progress=true&user_id=234 HTTP/1.1" 304 869 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
99.9.114.85 - mmanty [11/Nov/2012:18:00:43 -0500] "GET /users/predictor.json?user_id=234 HTTP/1.1" 304 869 "https://www.gradecraft.com/users/234" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:16.0) Gecko/20100101 Firefox/16.0"
141.211.251.98 - - [11/Nov/2012:18:00:46 -0500] "GET /dashboard HTTP/1.1" 302 901 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - - [11/Nov/2012:18:00:46 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=EbOWluFZC-gA9BvsCdMJHqK+nZqwHEdaxbdDaVudJtIipGGBNzvTQ66RzZCHGJpNBUH7i590TFAS4ZVLlWMWroOco-YD66OuzVZWwIYo2ofZ2avCd+ebNeVjElWQ&https://www.gradecraft.com/dashboard HTTP/1.1" 301 900 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:46 -0500] "GET /dashboard HTTP/1.1" 302 1300 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:46 -0500] "GET /dashboard HTTP/1.1" 200 5028 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:48 -0500] "GET /assets/application-a3ae5c543e1d181d1d7cb923cba7352c.css HTTP/1.1" 200 47949 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:48 -0500] "GET /assets/application-4019f0e2cdfabad442b22c5ea2d0cede.js HTTP/1.1" 200 208766 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /assets/fontawesome-webfont.eot HTTP/1.1" 200 39140 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/above_and_beyond.png HTTP/1.1" 200 6234 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/always_learning.png HTTP/1.1" 200 3066 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/awesome_aggregator.png HTTP/1.1" 200 5658 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/courageous_failure.png HTTP/1.1" 200 8410 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/early_bird_special.png HTTP/1.1" 200 4602 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/examination_expert.png HTTP/1.1" 200 4042 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/gaining_experience.png HTTP/1.1" 200 8458 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/gamer.png HTTP/1.1" 200 4378 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/teachers_pet.png HTTP/1.1" 200 3339 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/learning_from_mistakes.png HTTP/1.1" 200 8362 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/level_one.png HTTP/1.1" 200 4458 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/great_critic.png HTTP/1.1" 200 5451 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/presentation_of_self.png HTTP/1.1" 200 5643 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/participatory_democrat.png HTTP/1.1" 200 5354 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/practice_makes_perfect.png HTTP/1.1" 200 6010 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/concentrator.png HTTP/1.1" 200 3739 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/public_speaker.png HTTP/1.1" 200 5482 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/personal.png HTTP/1.1" 200 4474 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/scribe.png HTTP/1.1" 200 3002 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/times_immemorial.png HTTP/1.1" 200 5722 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:49 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1012 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:48 -0500] "GET /dashboard HTTP/1.1" 200 7526 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:51 -0500] "GET /assets/application-a3ae5c543e1d181d1d7cb923cba7352c.css HTTP/1.1" 200 47949 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:51 -0500] "GET /assets/application-4019f0e2cdfabad442b22c5ea2d0cede.js HTTP/1.1" 200 208759 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:52 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1150 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:52 -0500] "GET /users/predictor.json?in_progress=true&user_id=88 HTTP/1.1" 200 1562 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
68.41.143.69 - jbgolden [11/Nov/2012:18:00:52 -0500] "GET /users/predictor.json?user_id=88 HTTP/1.1" 200 1562 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
141.211.251.98 - zharner [11/Nov/2012:18:00:56 -0500] "GET /favicon.ico HTTP/1.1" 200 4650 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:56 -0500] "GET /users/predictor.json?user_id=226 HTTP/1.1" 200 1578 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.211.251.98 - zharner [11/Nov/2012:18:00:56 -0500] "GET /users/predictor.json?in_progress=true&user_id=226 HTTP/1.1" 200 1562 "https://www.gradecraft.com/dashboard" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)"
141.213.172.140 - cholma [11/Nov/2012:18:00:56 -0500] "GET /assignments/116/groups/new HTTP/1.1" 304 1078 "https://www.gradecraft.com/assignments/116" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:00:58 -0500] "GET /assets/bootstrap-wysihtml5/wysiwyg-color.css HTTP/1.1" 404 1012 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
71.238.196.153 - - [11/Nov/2012:18:01:26 -0500] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - - [11/Nov/2012:18:01:37 -0500] "GET /cosign/valid?cosign-www.gradecraft.com=Cqg6Zvo16Hq5VRqGl46xZeEPi0O+acc7vxuB4-pXwqLGeZ9Nz9cVy4fGyU0xFnEXI3bvMYoY0kfenPTX19B0eNBEDTKkIkCowZNOu8-ptBSt-K1ayf8Bjz78I11b&https://www.gradecraft.com/ HTTP/1.1" 301 868 "https://weblogin.umich.edu/cosign-bin/cosign.cgi" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:37 -0500] "GET / HTTP/1.1" 200 4948 "https://weblogin.umich.edu/cosign-bin/cosign.cgi" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:39 -0500] "GET /assets/application-a3ae5c543e1d181d1d7cb923cba7352c.css HTTP/1.1" 200 47949 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:39 -0500] "GET /assets/application-4019f0e2cdfabad442b22c5ea2d0cede.js HTTP/1.1" 200 208759 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:40 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1150 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:40 -0500] "GET /users/predictor.json?user_id=192 HTTP/1.1" 200 1562 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
71.238.196.153 - jepfeife [11/Nov/2012:18:01:40 -0500] "GET /users/predictor.json?in_progress=true&user_id=192 HTTP/1.1" 200 1546 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
141.213.172.140 - cholma [11/Nov/2012:18:01:54 -0500] "POST /assignments/116/groups HTTP/1.1" 302 1781 "https://www.gradecraft.com/assignments/116/groups/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:01:55 -0500] "GET /assignments/116 HTTP/1.1" 200 3844 "https://www.gradecraft.com/assignments/116/groups/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
67.194.148.87 - edv [11/Nov/2012:18:01:56 -0500] "GET /dashboard HTTP/1.1" 304 3420 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
67.194.148.87 - edv [11/Nov/2012:18:01:58 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1157 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
67.194.148.87 - edv [11/Nov/2012:18:01:58 -0500] "GET /users/predictor.json?in_progress=true&user_id=239 HTTP/1.1" 304 869 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
67.194.148.87 - edv [11/Nov/2012:18:01:58 -0500] "GET /users/predictor.json?user_id=239 HTTP/1.1" 304 1030 "https://www.gradecraft.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/6.0.1 Safari/536.26.14"
141.213.172.140 - cholma [11/Nov/2012:18:02:03 -0500] "GET /assignments/116/groups/new HTTP/1.1" 304 933 "https://www.gradecraft.com/assignments/116" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:02:04 -0500] "GET /assets/bootstrap-wysihtml5/wysiwyg-color.css HTTP/1.1" 404 1012 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
67.194.77.158 - - [11/Nov/2012:18:02:23 -0500] "GET / HTTP/1.1" 302 3254 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25"
141.213.172.140 - cholma [11/Nov/2012:18:02:27 -0500] "POST /assignments/116/groups HTTP/1.1" 302 1781 "https://www.gradecraft.com/assignments/116/groups/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:02:27 -0500] "GET /assignments/116 HTTP/1.1" 200 3908 "https://www.gradecraft.com/assignments/116/groups/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:02:35 -0500] "GET /assignments/116/groups/new HTTP/1.1" 304 853 "https://www.gradecraft.com/assignments/116" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
141.213.172.140 - cholma [11/Nov/2012:18:02:35 -0500] "GET /assets/bootstrap-wysihtml5/wysiwyg-color.css HTTP/1.1" 404 1012 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.64 Safari/537.11"
75.144.75.46 - mdparke [11/Nov/2012:18:03:15 -0500] "GET / HTTP/1.1" 200 7510 "https://sites.google.com/a/umich.edu/polsci101f2012/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
75.144.75.46 - mdparke [11/Nov/2012:18:03:18 -0500] "GET /badges/pos101/phoebe_badge.jpg HTTP/1.1" 404 1150 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
75.144.75.46 - mdparke [11/Nov/2012:18:03:18 -0500] "GET /users/predictor.json?user_id=366 HTTP/1.1" 200 1562 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
75.144.75.46 - mdparke [11/Nov/2012:18:03:18 -0500] "GET /users/predictor.json?in_progress=true&user_id=366 HTTP/1.1" 200 1700 "https://www.gradecraft.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
